Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-09-24,ADANIENT,EQ,1474.35,1483.0,1516.0,1455.0,1460.0,1461.7,1483.1,2760295,409380191185000.0,67730,255421,0.0925
2021-09-27,ADANIENT,EQ,1461.7,1462.0,1544.0,1462.0,1543.55,1531.25,1507.29,4737676,714103879970000.0,91588,894480,0.1888
2021-09-28,ADANIENT,EQ,1531.25,1557.0,1557.9,1475.0,1481.85,1487.3,1509.26,3547971,535481398064999.94,81357,775435,0.2186
2021-09-29,ADANIENT,EQ,1487.3,1466.3,1498.0,1464.3,1481.1,1485.65,1481.71,1764350,261424845760000.0,48250,166064,0.0941
2021-09-30,ADANIENT,EQ,1485.65,1484.7,1519.0,1463.35,1464.0,1468.1,1489.46,2072145,308637937585000.0,47931,314185,0.1516
2021-10-01,ADANIENT,EQ,1468.1,1465.0,1468.75,1422.65,1455.0,1458.7,1448.65,2311858,334908152710000.0,52821,201562,0.08720000000000001
2021-10-04,ADANIENT,EQ,1458.7,1471.0,1531.0,1460.1,1523.05,1526.65,1501.48,3209302,481869136005000.0,60941,815207,0.254
2021-10-05,ADANIENT,EQ,1526.65,1515.0,1557.85,1512.35,1526.55,1527.65,1539.11,2544835,391678110780000.0,56806,434243,0.1706
2021-10-06,ADANIENT,EQ,1527.65,1529.8,1541.0,1472.0,1477.5,1479.55,1502.57,1777998,267156559885000.0,41715,337650,0.18989999999999999
2021-10-07,ADANIENT,EQ,1479.55,1502.85,1535.75,1490.0,1518.1,1520.75,1520.12,1919106,291726900080000.0,42020,449648,0.2343
2021-10-08,ADANIENT,EQ,1520.75,1522.0,1569.45,1511.45,1546.85,1547.9,1541.89,2646112,408001622875000.0,50847,656000,0.2479
2021-10-11,ADANIENT,EQ,1547.9,1553.0,1563.7,1532.15,1539.0,1539.75,1548.23,1910095,295726488780000.0,33254,479878,0.25120000000000003
2021-10-12,ADANIENT,EQ,1539.75,1539.0,1566.9,1514.5,1552.0,1554.45,1542.33,1900749,293158583875000.0,40498,500414,0.2633
2021-10-13,ADANIENT,EQ,1554.45,1568.45,1608.3,1551.3,1569.5,1569.7,1579.52,3923958,619797111105000.0,78302,786251,0.2004
2021-10-14,ADANIENT,EQ,1569.7,1580.0,1656.0,1574.8,1642.6,1646.35,1624.79,5256882,854133922090000.0,117810,1063581,0.2023
2021-10-18,ADANIENT,EQ,1646.35,1672.95,1672.95,1608.55,1613.9,1615.5,1629.93,3791222,617940996935000.0,84729,1240027,0.3271
2021-10-19,ADANIENT,EQ,1615.5,1625.2,1637.0,1562.05,1571.15,1569.45,1599.95,1822638,291612274605000.0,53397,257574,0.1413
2021-10-20,ADANIENT,EQ,1569.45,1574.0,1607.35,1539.1,1585.0,1589.7,1579.93,2768997,437481917645000.0,68151,704188,0.2543
2021-10-21,ADANIENT,EQ,1589.7,1601.95,1626.85,1581.7,1589.5,1595.05,1602.41,3129269,501436035950000.0,57040,971599,0.3105
2021-10-22,ADANIENT,EQ,1595.05,1595.05,1608.8,1537.0,1542.0,1543.0,1580.51,2580699,407881777245000.0,52698,805641,0.3122
2021-10-25,ADANIENT,EQ,1543.0,1545.0,1551.4,1494.05,1523.0,1532.2,1527.81,2276050,347738119800000.0,43393,655163,0.2879
2021-10-26,ADANIENT,EQ,1532.2,1532.0,1557.25,1520.9,1542.0,1543.85,1547.15,1661783,257103369390000.0,31739,655362,0.3944
2021-10-27,ADANIENT,EQ,1543.85,1548.0,1581.15,1540.0,1564.0,1566.55,1565.53,2121282,332092209985000.0,32684,791777,0.37329999999999997
2021-10-28,ADANIENT,EQ,1566.55,1550.0,1566.9,1367.7,1397.85,1398.55,1449.36,7093354,1028083639550000.0,162981,1620439,0.2284
2021-10-29,ADANIENT,EQ,1398.55,1400.0,1454.8,1377.75,1424.0,1423.6,1421.46,3165141,449910680060000.06,90428,491494,0.1553
2021-11-01,ADANIENT,EQ,1423.6,1436.0,1457.0,1411.2,1457.0,1445.3,1437.16,1543436,221816626530000.03,40840,394810,0.25579999999999997
2021-11-02,ADANIENT,EQ,1445.3,1455.0,1489.0,1452.8,1471.95,1472.8,1474.49,1667692,245898914485000.0,34589,393889,0.23620000000000002
2021-11-03,ADANIENT,EQ,1472.8,1474.0,1501.0,1464.45,1485.9,1485.9,1482.16,1710819,253569901500000.0,34186,474559,0.2774
2021-11-04,ADANIENT,EQ,1485.9,1495.0,1511.5,1483.0,1487.0,1489.45,1494.15,272261,40679763605000.0,7764,117493,0.4315
2021-11-08,ADANIENT,EQ,1489.45,1495.0,1575.15,1485.65,1575.0,1568.25,1541.82,2565017,395479290775000.0,55182,1016690,0.39640000000000003
2021-11-09,ADANIENT,EQ,1568.25,1555.0,1659.0,1554.95,1633.0,1635.45,1619.67,4713708,763466616270000.0,110369,846860,0.1797
2021-11-10,ADANIENT,EQ,1635.45,1625.55,1686.0,1620.4,1650.45,1655.85,1657.83,3728328,618093766560000.0,91725,588206,0.1578
2021-11-11,ADANIENT,EQ,1655.85,1650.0,1704.0,1640.85,1660.0,1664.9,1675.12,4470709,748895294895000.0,100449,948100,0.2121
2021-11-12,ADANIENT,EQ,1664.9,1678.3,1719.5,1670.1,1702.0,1705.2,1699.26,5349189,908967332015000.0,106783,1296011,0.24230000000000002
2021-11-15,ADANIENT,EQ,1705.2,1713.75,1764.0,1691.8,1747.05,1749.55,1725.43,3997553,689750207405000.0,89416,1059014,0.26489999999999997
2021-11-16,ADANIENT,EQ,1749.55,1759.45,1766.55,1706.9,1714.0,1711.6,1736.53,2172117,377194872685000.0,59812,426013,0.1961
2021-11-17,ADANIENT,EQ,1711.6,1714.0,1729.7,1682.5,1697.7,1706.45,1709.59,1476385,252401442875000.0,45842,286895,0.1943
2021-11-18,ADANIENT,EQ,1706.45,1708.0,1714.0,1640.0,1685.2,1688.75,1695.39,2255988,382478232110000.0,44326,692841,0.30710000000000004
2021-11-22,ADANIENT,EQ,1688.75,1691.4,1701.4,1610.05,1674.0,1675.75,1672.66,2552170,426891969490000.0,58449,823475,0.32270000000000004
2021-11-23,ADANIENT,EQ,1675.75,1660.15,1720.35,1650.0,1709.0,1707.95,1700.64,2472589,420499590680000.0,62066,694246,0.2808
2021-11-24,ADANIENT,EQ,1707.95,1721.6,1788.9,1712.45,1747.95,1755.15,1761.35,4562858,803679396320000.0,130117,724969,0.1589
2021-11-25,ADANIENT,EQ,1755.15,1762.95,1773.7,1735.55,1768.95,1763.05,1756.72,2341862,411400383345000.0,74141,393249,0.1679
2021-11-26,ADANIENT,EQ,1763.05,1740.0,1768.55,1660.85,1670.0,1669.55,1712.26,3510810,601141183820000.0,84147,1072655,0.3055
2021-11-29,ADANIENT,EQ,1669.55,1655.0,1697.0,1609.85,1666.05,1665.05,1663.84,2119826,352705542190000.0,60310,508062,0.2397
2021-11-30,ADANIENT,EQ,1665.05,1668.0,1718.65,1648.15,1651.2,1662.85,1681.76,2952368,496518374530000.0,71140,1054733,0.3572
2021-12-01,ADANIENT,EQ,1662.85,1694.0,1705.0,1652.35,1696.0,1693.3,1682.18,2476360,416567784885000.0,71689,690841,0.27899999999999997
2021-12-02,ADANIENT,EQ,1693.3,1692.5,1735.0,1687.65,1733.0,1732.25,1712.44,2159661,369828684305000.0,53449,749009,0.3468
2021-12-03,ADANIENT,EQ,1732.25,1734.0,1745.0,1701.1,1705.25,1708.1,1717.64,1544077,265217427975000.0,44109,583678,0.378
2021-12-06,ADANIENT,EQ,1708.1,1710.0,1727.95,1640.0,1646.0,1645.6,1680.1,1574680,264561302144999.97,47093,317271,0.20149999999999998
2021-12-07,ADANIENT,EQ,1645.6,1658.9,1686.7,1654.0,1680.0,1678.45,1672.53,1476012,246866889269999.97,48000,346266,0.2346
2021-12-08,ADANIENT,EQ,1678.45,1679.8,1726.4,1679.05,1717.75,1715.5,1710.77,1406394,240601221775000.0,41266,301255,0.21420000000000003
2021-12-09,ADANIENT,EQ,1715.5,1725.0,1739.25,1706.6,1720.0,1722.25,1724.13,1306393,225238822394999.97,41660,200635,0.1536
2021-12-10,ADANIENT,EQ,1722.25,1710.6,1788.0,1710.6,1739.95,1740.4,1755.73,2708578,475551835189999.94,86122,295036,0.10890000000000001
2021-12-13,ADANIENT,EQ,1740.4,1755.0,1762.2,1711.1,1722.8,1719.55,1737.69,1104594,191944491110000.0,39564,188604,0.17070000000000002
2021-12-14,ADANIENT,EQ,1719.55,1712.0,1727.9,1683.0,1718.0,1720.1,1707.47,1198653,204665885830000.0,38080,182584,0.15230000000000002
2021-12-15,ADANIENT,EQ,1720.1,1720.0,1727.0,1687.05,1691.85,1695.3,1706.95,866378,147886140390000.0,29401,84518,0.0976
2021-12-16,ADANIENT,EQ,1695.3,1707.3,1719.85,1687.0,1704.0,1702.05,1701.7,751885,127948644155000.0,26543,89002,0.1184
2021-12-17,ADANIENT,EQ,1702.05,1698.95,1702.0,1640.0,1642.0,1645.3,1658.53,1215873,201656002130000.0,40166,271598,0.22340000000000002
2021-12-20,ADANIENT,EQ,1645.3,1629.0,1629.0,1555.2,1586.0,1589.95,1586.87,1945211,308679637080000.0,64226,333162,0.17129999999999998
2021-12-21,ADANIENT,EQ,1589.95,1621.1,1645.9,1602.9,1623.0,1620.5,1623.75,1563851,253930666865000.0,53010,137145,0.0877
2021-12-22,ADANIENT,EQ,1620.5,1631.25,1663.45,1627.0,1654.0,1658.1,1645.89,993006,163437469300000.0,29417,149842,0.1509
2021-12-23,ADANIENT,EQ,1658.1,1674.7,1684.2,1658.2,1665.0,1676.2,1672.63,979023,163753992240000.0,26128,212971,0.2175
2021-12-24,ADANIENT,EQ,1676.2,1680.0,1703.95,1658.2,1694.45,1698.2,1685.94,1234386,208110114670000.0,30797,148111,0.12
2021-12-27,ADANIENT,EQ,1698.2,1694.75,1738.0,1686.05,1737.0,1730.2,1720.06,1672655,287707376725000.0,38508,535357,0.3201
2021-12-28,ADANIENT,EQ,1730.2,1740.0,1760.0,1728.1,1744.8,1751.0,1744.31,1552918,270877532000000.0,35936,350890,0.226
2021-12-29,ADANIENT,EQ,1751.0,1751.0,1755.0,1709.4,1712.7,1718.05,1735.95,1100579,191055451265000.0,22071,375521,0.3412
2021-12-30,ADANIENT,EQ,1718.05,1714.0,1725.0,1685.0,1690.0,1696.4,1707.42,1359574,232135953240000.0,27031,525957,0.38689999999999997
2021-12-31,ADANIENT,EQ,1696.4,1694.95,1725.0,1691.05,1707.0,1709.45,1710.74,1310960,224270670165000.0,22805,386471,0.2948
2022-01-03,ADANIENT,EQ,1709.45,1713.0,1733.0,1711.2,1715.0,1717.15,1722.25,1094708,188536364230000.0,20578,374691,0.3423
2022-01-04,ADANIENT,EQ,1717.15,1725.75,1728.0,1700.0,1718.0,1719.0,1716.12,1191189,204422839540000.0,20693,479909,0.4029
2022-01-05,ADANIENT,EQ,1719.0,1722.0,1744.65,1702.55,1714.0,1715.45,1721.84,1583598,272669944830000.03,35561,485359,0.3065
2022-01-06,ADANIENT,EQ,1715.45,1710.0,1723.85,1675.6,1711.0,1713.1,1696.85,1615375,274104601305000.03,33277,496678,0.3075
2022-01-07,ADANIENT,EQ,1713.1,1719.9,1730.8,1689.5,1694.9,1699.1,1712.34,1295933,221907679410000.0,29195,411355,0.3174
2022-01-10,ADANIENT,EQ,1699.1,1707.55,1766.0,1699.1,1762.5,1752.6,1732.9,1670551,289489139050000.0,34104,676531,0.405
2022-01-11,ADANIENT,EQ,1752.6,1758.0,1850.0,1737.0,1850.0,1843.9,1799.11,5126019,922225474629999.9,132637,903214,0.17620000000000002
2022-01-12,ADANIENT,EQ,1843.9,1873.0,1873.0,1808.3,1826.9,1830.1,1836.84,2518912,462683480860000.06,78815,470358,0.18670000000000003
2022-01-13,ADANIENT,EQ,1830.1,1834.0,1863.0,1808.0,1845.0,1853.35,1841.12,1881069,346327528430000.0,52663,333842,0.1775
2022-01-14,ADANIENT,EQ,1853.35,1850.0,1890.45,1831.1,1868.95,1870.25,1867.37,2357616,440253954639999.94,58570,301343,0.1278
2022-01-17,ADANIENT,EQ,1870.25,1876.0,1901.4,1855.65,1875.0,1877.8,1881.03,1700525,319874128825000.0,48854,244930,0.14400000000000002
2022-01-18,ADANIENT,EQ,1877.8,1885.0,1908.5,1830.05,1836.0,1840.95,1881.13,2294146,431559329445000.0,68183,340755,0.1485
2022-01-19,ADANIENT,EQ,1840.95,1839.8,1857.0,1811.25,1847.95,1849.3,1836.13,1544606,283608987250000.0,41220,298153,0.193
2022-01-20,ADANIENT,EQ,1849.3,1855.0,1880.35,1843.7,1863.0,1865.85,1862.91,1252017,233240063375000.0,35179,187872,0.1501
2022-01-21,ADANIENT,EQ,1865.85,1860.85,1873.0,1810.75,1824.95,1828.35,1840.16,1929667,355089431940000.0,50974,425624,0.2206
2022-01-24,ADANIENT,EQ,1828.35,1822.0,1827.45,1696.55,1702.0,1715.8,1748.62,2381112,416366908645000.0,60825,342757,0.2409
2022-01-25,ADANIENT,EQ,1715.8,1668.0,1750.55,1668.0,1725.0,1741.4,1733.27,1817963,315102264220000.0,44654,412434,0.22690000000000002
2022-01-27,ADANIENT,EQ,1741.4,1718.0,1725.55,1654.5,1677.0,1686.0,1696.29,3549583,602112627520000.0,63855,1408231,0.39670000000000005
2022-01-28,ADANIENT,EQ,1686.0,1702.5,1744.1,1683.95,1694.0,1693.7,1715.02,1624750,278647288090000.0,48448,358917,0.2209
2022-01-31,ADANIENT,EQ,1693.7,1708.95,1734.0,1705.0,1713.0,1714.95,1720.96,1024738,176353047650000.0,27848,222511,0.21710000000000002
2022-02-01,ADANIENT,EQ,1714.95,1727.95,1765.1,1699.15,1746.0,1746.9,1735.03,1574361,273155656044999.97,36800,186852,0.1187
2022-02-02,ADANIENT,EQ,1746.9,1755.0,1786.0,1747.0,1777.95,1779.35,1768.9,1405276,248578750460000.0,31246,379426,0.27
2022-02-03,ADANIENT,EQ,1779.35,1771.95,1787.0,1746.4,1748.5,1751.85,1767.83,588866,104101640955000.0,19672,113916,0.19340000000000002
2022-02-04,ADANIENT,EQ,1751.85,1758.0,1770.0,1733.7,1754.4,1757.3,1755.46,855996,150266946435000.0,22314,162686,0.19010000000000002
2022-02-07,ADANIENT,EQ,1757.3,1765.0,1765.5,1722.1,1730.0,1731.8,1744.43,854871,149126260475000.0,27482,122732,0.1436
2022-02-08,ADANIENT,EQ,1731.8,1739.4,1747.0,1677.05,1712.0,1716.0,1716.43,1480201,254066005625000.0,38936,326424,0.2205
2022-02-09,ADANIENT,EQ,1716.0,1724.6,1791.9,1718.1,1784.0,1783.15,1766.82,1674022,295769207165000.0,44563,315114,0.1882
2022-02-10,ADANIENT,EQ,1783.15,1799.0,1809.0,1766.0,1781.0,1786.1,1788.91,1747943,312692087075000.0,44387,396828,0.227
2022-02-11,ADANIENT,EQ,1786.1,1764.0,1774.9,1743.35,1758.95,1764.3,1760.67,1196002,210576786335000.0,34655,331716,0.2774
2022-02-14,ADANIENT,EQ,1764.3,1736.3,1737.9,1653.0,1660.0,1663.95,1698.44,1919476,326011403920000.0,52289,497956,0.2594
2022-02-15,ADANIENT,EQ,1663.95,1636.0,1751.4,1627.85,1739.9,1744.25,1690.94,2261554,382416119845000.0,63405,359169,0.15880000000000002
2022-02-16,ADANIENT,EQ,1744.25,1744.25,1776.0,1730.0,1734.0,1738.1,1756.26,1663614,292173700900000.0,38159,360485,0.21670000000000003
2022-02-17,ADANIENT,EQ,1738.1,1750.0,1762.0,1724.0,1731.0,1730.95,1749.78,1075487,188186707205000.0,27297,274747,0.2555
2022-02-18,ADANIENT,EQ,1730.95,1739.0,1754.6,1725.0,1735.35,1736.3,1744.39,945100,164862266720000.0,23552,205950,0.21789999999999998
2022-02-21,ADANIENT,EQ,1736.3,1738.8,1738.8,1671.3,1679.0,1685.2,1700.68,1449291,246477364535000.0,37180,368276,0.2541
2022-02-22,ADANIENT,EQ,1685.2,1636.1,1678.9,1630.0,1666.0,1667.7,1656.5,1717579,284516282270000.0,46698,367919,0.21420000000000003
2022-02-23,ADANIENT,EQ,1667.7,1682.0,1717.5,1670.0,1692.0,1688.7,1698.31,1285012,218235168050000.0,34509,292236,0.2274
2022-02-24,ADANIENT,EQ,1688.7,1626.0,1648.6,1528.8,1555.0,1543.95,1597.12,2798065,446883216210000.06,88960,617885,0.2208
2022-02-25,ADANIENT,EQ,1543.95,1594.0,1638.1,1578.8,1620.0,1618.7,1618.92,1741584,281948931660000.0,44055,384094,0.2205
2022-02-28,ADANIENT,EQ,1618.7,1603.75,1651.1,1592.25,1639.0,1644.45,1626.98,1869037,304088209700000.0,40203,616199,0.3297
2022-03-02,ADANIENT,EQ,1644.45,1638.0,1664.25,1615.5,1647.0,1641.8,1648.05,1249817,205976241440000.0,30797,371854,0.2975
2022-03-03,ADANIENT,EQ,1641.8,1670.0,1678.2,1634.95,1643.8,1643.8,1658.26,1333325,221099489169999.97,35854,388772,0.2916
2022-03-04,ADANIENT,EQ,1643.8,1621.8,1655.5,1601.2,1611.0,1615.0,1625.44,1433490,233004609815000.0,35706,366019,0.2553
2022-03-07,ADANIENT,EQ,1615.0,1590.0,1592.0,1539.3,1568.9,1564.05,1564.62,1508821,236073323125000.0,41888,312241,0.20690000000000003
2022-03-08,ADANIENT,EQ,1564.05,1574.9,1607.4,1553.4,1602.0,1601.6,1585.53,1396347,221394369040000.0,38500,312974,0.2241
2022-03-09,ADANIENT,EQ,1601.6,1609.6,1669.95,1608.0,1660.0,1656.55,1641.32,1498176,245898008035000.0,38209,417787,0.27890000000000004
2022-03-10,ADANIENT,EQ,1656.55,1682.0,1749.6,1678.25,1733.0,1742.85,1723.34,2294474,395415974090000.0,57105,504623,0.21989999999999998
2022-03-11,ADANIENT,EQ,1742.85,1750.0,1757.0,1721.2,1731.0,1734.1,1737.53,1354129,235284536705000.03,37195,254037,0.18760000000000002
2022-03-14,ADANIENT,EQ,1734.1,1732.0,1752.45,1722.45,1734.0,1736.1,1735.11,659190,114376542045000.0,24530,115269,0.1749
2022-03-15,ADANIENT,EQ,1736.1,1740.0,1754.2,1686.65,1698.35,1701.4,1722.96,1085901,187096018215000.0,36494,248627,0.22899999999999998
2022-03-16,ADANIENT,EQ,1701.4,1724.0,1764.0,1718.65,1755.65,1758.0,1750.78,1269866,222325700725000.0,38410,227327,0.179
2022-03-17,ADANIENT,EQ,1758.0,1775.6,1823.6,1760.0,1820.0,1819.65,1798.04,2392329,430151495089999.94,50563,1077820,0.45049999999999996
2022-03-21,ADANIENT,EQ,1819.65,1836.05,1841.9,1796.15,1805.0,1802.95,1812.59,1081052,195950622115000.0,28646,293259,0.2713
2022-03-22,ADANIENT,EQ,1802.95,1802.95,1837.0,1790.0,1832.0,1831.55,1815.39,964066,175015350930000.0,28508,153298,0.159
2022-03-23,ADANIENT,EQ,1831.55,1848.05,1848.05,1800.85,1806.1,1811.0,1823.79,1553366,283301675110000.0,29291,709842,0.457
2022-03-24,ADANIENT,EQ,1811.0,1815.0,1839.55,1800.15,1828.0,1832.8,1824.11,1030145,187909768245000.0,24187,238034,0.2311
2022-03-25,ADANIENT,EQ,1832.8,1835.55,1878.0,1822.0,1865.35,1867.0,1853.23,1366115,253173017580000.03,31398,449726,0.32920000000000005
2022-03-28,ADANIENT,EQ,1867.0,1876.9,1924.4,1851.05,1910.0,1909.7,1889.65,1895438,358172005000000.0,54516,460697,0.24309999999999998
2022-03-29,ADANIENT,EQ,1909.7,1919.25,1930.9,1885.5,1912.6,1917.25,1913.69,1715098,328216953795000.0,47960,282168,0.1645
2022-03-30,ADANIENT,EQ,1917.25,1927.7,2015.0,1917.3,1990.0,1995.25,1974.37,3215951,634949066440000.0,92339,407998,0.12689999999999999
2022-03-31,ADANIENT,EQ,1995.25,2005.0,2042.0,1991.0,2017.0,2014.75,2012.97,2786973,561009891564999.94,65607,605028,0.21710000000000002
2022-04-01,ADANIENT,EQ,2014.75,2018.0,2049.0,2013.05,2038.0,2043.65,2033.05,1267111,257609490475000.0,35975,306940,0.2422
2022-04-04,ADANIENT,EQ,2043.65,2050.0,2075.5,2032.0,2064.5,2065.85,2059.9,1334265,274844945835000.0,38268,293705,0.22010000000000002
2022-04-05,ADANIENT,EQ,2065.85,2078.0,2189.8,2067.6,2131.0,2139.85,2135.7,4970260,1061500750440000.0,141587,559337,0.1125
2022-04-06,ADANIENT,EQ,2139.85,2153.75,2182.85,2124.2,2154.95,2160.0,2160.56,2259018,488074985964999.94,66425,310768,0.1376
2022-04-07,ADANIENT,EQ,2160.0,2165.95,2214.95,2081.25,2102.0,2099.05,2148.44,3499044,751748377675000.0,104450,633650,0.1811
2022-04-08,ADANIENT,EQ,2099.05,2115.0,2176.0,2105.25,2172.0,2170.95,2145.17,1924054,412742618230000.0,58553,224085,0.1165
2022-04-11,ADANIENT,EQ,2170.95,2181.85,2200.0,2158.5,2180.0,2180.2,2179.03,1615715,352069305145000.0,53060,339708,0.21030000000000001
2022-04-12,ADANIENT,EQ,2180.2,2188.0,2219.0,2155.0,2198.5,2196.95,2192.02,2632324,577009881160000.0,81123,385213,0.1463
2022-04-13,ADANIENT,EQ,2196.95,2210.0,2217.15,2173.45,2196.0,2199.45,2198.49,992512,218202356444999.97,32919,154668,0.1558
2022-04-18,ADANIENT,EQ,2199.45,2179.8,2240.0,2156.75,2233.8,2233.85,2203.38,1747434,385026289690000.0,60523,337138,0.1929
2022-04-19,ADANIENT,EQ,2233.85,2245.0,2255.0,2140.1,2145.0,2168.3,2216.45,1639219,363324807450000.0,50660,342646,0.209
2022-04-20,ADANIENT,EQ,2168.3,2178.0,2207.95,2161.9,2194.0,2183.95,2186.63,1119025,244688814085000.0,36160,116564,0.1042
2022-04-21,ADANIENT,EQ,2183.95,2216.0,2293.55,2203.9,2289.9,2286.35,2259.66,2243636,506985931525000.0,67163,404223,0.1802
2022-04-22,ADANIENT,EQ,2286.35,2297.0,2306.0,2265.0,2271.15,2273.3,2287.31,1786042,408523175300000.0,54304,301227,0.16870000000000002
2022-04-25,ADANIENT,EQ,2273.3,2259.95,2295.0,2242.6,2286.0,2284.2,2270.87,1683622,382328249000000.0,46767,331478,0.19690000000000002
2022-04-26,ADANIENT,EQ,2284.2,2297.0,2413.9,2295.1,2394.0,2395.3,2369.18,3199358,757986122270000.0,102957,372775,0.1165
2022-04-27,ADANIENT,EQ,2395.3,2404.95,2420.95,2325.0,2338.0,2334.1,2368.2,2559876,606230573745000.0,79776,572416,0.2236
2022-04-28,ADANIENT,EQ,2334.1,2359.85,2389.9,2336.3,2380.0,2378.55,2367.65,1679893,397739464390000.0,54350,314050,0.1869
2022-04-29,ADANIENT,EQ,2378.55,2389.0,2394.15,2301.5,2337.0,2332.0,2344.5,1916180,449247563164999.94,59115,332140,0.17329999999999998
2022-05-02,ADANIENT,EQ,2332.0,2325.0,2362.3,2311.0,2335.7,2339.5,2336.62,1006544,235191227035000.0,35283,146028,0.1451
2022-05-04,ADANIENT,EQ,2339.5,2358.7,2362.9,2233.05,2248.0,2253.8,2288.22,1744686,399221859265000.0,64692,304991,0.1748
2022-05-05,ADANIENT,EQ,2253.8,2270.0,2303.8,2236.0,2247.9,2255.4,2269.61,1636796,371489124020000.0,45604,195829,0.11960000000000001
2022-05-06,ADANIENT,EQ,2255.4,2210.0,2262.0,2200.0,2247.5,2247.7,2230.94,1161579,259141476610000.0,39427,125941,0.1084
2022-05-09,ADANIENT,EQ,2247.7,2229.5,2244.2,2180.0,2187.5,2197.65,2209.68,1450886,320599012515000.0,42562,211927,0.1461
2022-05-10,ADANIENT,EQ,2197.65,2190.0,2220.0,2097.5,2097.75,2109.5,2152.75,1471866,316856312885000.0,46580,205045,0.1393
2022-05-11,ADANIENT,EQ,2109.5,2109.6,2157.75,2077.0,2124.5,2119.3,2117.03,1397917,295943608655000.0,47473,214780,0.1536
2022-05-12,ADANIENT,EQ,2119.3,2103.0,2113.6,2011.05,2053.0,2045.2,2055.5,1553685,319359594180000.0,48422,292091,0.188
2022-05-13,ADANIENT,EQ,2045.2,2084.5,2135.0,2035.3,2055.0,2054.15,2092.82,1547617,323888583560000.0,57091,160831,0.1039
2022-05-16,ADANIENT,EQ,2054.15,2082.65,2141.95,2057.65,2112.5,2105.9,2108.04,1742552,367336489010000.0,61264,153237,0.08789999999999999
2022-05-17,ADANIENT,EQ,2105.9,2133.05,2192.25,2119.4,2183.05,2184.85,2151.72,1061085,228315314694999.97,37030,158046,0.1489
2022-05-18,ADANIENT,EQ,2184.85,2199.7,2216.9,2172.0,2185.0,2181.1,2192.29,1296983,284336098010000.0,45269,290995,0.22440000000000002
2022-05-19,ADANIENT,EQ,2181.1,2145.0,2154.75,2097.6,2121.9,2114.75,2124.37,986930,209660162340000.0,32998,162394,0.1645
2022-05-20,ADANIENT,EQ,2114.75,2159.0,2232.4,2151.0,2227.0,2219.55,2197.25,1444803,317459129370000.0,40458,469003,0.3246
2022-05-23,ADANIENT,EQ,2219.55,2231.75,2245.0,2155.65,2159.7,2170.65,2197.44,1455450,319826380390000.0,46776,516518,0.35490000000000005
2022-05-24,ADANIENT,EQ,2170.65,2161.0,2178.9,2142.55,2165.0,2160.2,2163.64,1008943,218299446280000.03,26813,283008,0.2805
2022-05-25,ADANIENT,EQ,2160.2,2168.0,2181.45,2066.2,2071.0,2074.15,2114.93,1382448,292378259145000.0,34793,346735,0.25079999999999997
2022-05-26,ADANIENT,EQ,2074.15,2077.0,2088.0,1906.2,2052.0,2046.4,1993.04,4967514,990047794420000.1,119283,748908,0.15080000000000002
2022-05-27,ADANIENT,EQ,2046.4,2080.0,2094.3,2047.7,2085.0,2080.15,2071.42,1354005,280471652390000.0,33847,289893,0.2141
2022-05-30,ADANIENT,EQ,2080.15,2120.0,2175.0,2102.0,2169.0,2165.65,2155.5,1384584,298447229610000.0,42616,309026,0.2232
2022-05-31,ADANIENT,EQ,2165.65,2160.0,2225.8,2150.4,2160.0,2167.55,2190.84,2861556,626922532625000.0,65981,1102088,0.3851
2022-06-01,ADANIENT,EQ,2167.55,2169.95,2189.3,2126.0,2155.0,2150.9,2161.89,1448212,313086974870000.0,41408,449344,0.3103
2022-06-02,ADANIENT,EQ,2150.9,2155.0,2218.0,2142.3,2215.2,2209.4,2184.25,1855167,405214672660000.0,48420,538123,0.2901
2022-06-03,ADANIENT,EQ,2209.4,2235.0,2242.25,2176.05,2194.2,2190.0,2210.56,1651685,365115558065000.0,37453,551092,0.3337
2022-06-06,ADANIENT,EQ,2190.0,2188.5,2230.0,2168.2,2228.0,2225.05,2207.8,1664487,367484741710000.0,44623,482411,0.2898
2022-06-07,ADANIENT,EQ,2225.05,2210.0,2254.7,2207.05,2219.4,2227.55,2228.91,2046676,456186619064999.94,57351,500846,0.2447
2022-06-08,ADANIENT,EQ,2227.55,2244.95,2244.95,2158.55,2178.0,2177.2,2202.14,1530739,337090721210000.0,49879,193778,0.1266
2022-06-09,ADANIENT,EQ,2177.2,2160.3,2224.0,2155.0,2218.0,2219.2,2189.54,1440385,315377634500000.0,33651,415241,0.2883
2022-06-10,ADANIENT,EQ,2219.2,2190.0,2215.0,2171.0,2198.75,2203.1,2192.57,1305761,286296755325000.0,38908,172711,0.1323
2022-06-13,ADANIENT,EQ,2203.1,2172.5,2172.5,2066.75,2082.1,2079.75,2119.3,1764172,373880199435000.0,55355,255622,0.1449
2022-06-14,ADANIENT,EQ,2079.75,2274.0,2274.0,2053.1,2197.6,2196.45,2161.83,6515102,1408456029250000.0,184436,878680,0.1349
2022-06-15,ADANIENT,EQ,2196.45,2218.4,2219.7,2174.2,2176.5,2184.6,2193.26,1313510,288087463315000.0,46859,192599,0.1466
